PC1,PC2,Cluster
-1.8330556036128736,0.2100399577879024,3
-1.5825227622991995,-2.086661827317202,0
-1.2989742929348849,-2.8912635897149683,0
-1.7949525198074872,0.733620945011643,3
1.899730526777251,0.2504077013859648,2
0.7419122759978939,-0.2391328338977878,2
1.7300434937524654,-0.9710239435147276,2
-1.5618826720719277,-2.646537111343855,0
0.9027413038486796,-0.1505515352987937,2
2.6737532009987595,0.9072283901113184,2
0.4254392727118318,0.0564175995164634,2
-3.605383225393828,0.0471890492194603,3
-1.009298068862075,-1.7908672817393572,0
2.9820074708209097,-0.9750076021516176,2
2.075630030715747,-0.3938885728662779,2
3.3875034054449253,0.4789618312237375,2
-1.6926049389480269,1.508784565829018,1
1.257643280803251,0.9116371047722246,2
2.110939951178208,0.093130202071983,2
-1.2218174502479304,-0.836130941431405,0
-1.3237750855195989,-1.8207582051644724,0
-0.6362935193573934,-2.3394897384457702,0
1.5544594099907625,0.9233787098840076,2
2.962942193039421,-0.3712841956849122,2
-0.3834038406559626,-1.744352432849024,0
2.013208826967159,0.5916610842052266,2
-1.437271559983523,-1.3508269598223208,0
-0.3312702242321568,1.9361693956869623,1
0.097684239291851,0.9728030856660284,1
-2.927194980137709,-0.7239633069912771,3
-2.5765619433458893,0.0635114951495903,3
-1.4975838170282727,2.724237499811064,1
-0.5141344612536695,1.7289163296421035,1
-1.7474963311869214,1.116481148552219,3
3.307905214712259,0.1345194600016075,2
1.5828021646076649,1.245788607328048,2
-1.211637140212732,-2.21538992220535,0
0.1653853179215342,-0.1341327981269639,0
1.627924521774308,0.9988755783708284,2
-0.8348541238036642,-1.8281865661182464,0
-0.3744640699193624,-1.8093582886499824,0
1.9491756669733904,-0.9088042773023703,2
1.7801281507458513,0.1375674203985791,2
2.179673994057068,1.272600982449326,2
-1.537437874269671,2.437101208822521,1
-1.7098050969736054,2.540770745379118,1
3.0653157202303216,0.9935473469547896,2
-2.772568264510272,0.1371577706426527,3
-1.0909052131783743,3.3268156452921014,1
-2.551424051540057,-1.21626383885651,3
4.171968828921536,0.0659991996192385,2
-1.0913309500695196,2.917618621435215,1
0.8475453103584158,2.7408625464965217,1
-0.7664207414923653,-2.745365158983075,0
1.551158319215201,-1.1275169944542116,2
-2.6155713611603058,-1.2081833590850926,3
-1.505619858476785,2.80009987042876,1
2.124676170228199,1.509365428089327,2
-1.917227957166289,-1.550773774070881,0
-0.6981334670584799,2.212724348106537,1
-0.8978829754507399,-0.7198253746432993,0
1.1790053055299676,0.8308243116906698,2
1.876676580877576,0.3746572629190868,2
3.778416166442125,0.5461337512759722,2
2.906697517370073,-1.0408905598205156,2
-3.0763936999403136,-0.8938964137008475,3
1.1910631808704877,-1.371750629075734,2
-1.3426048601720413,-2.648905671893866,0
-2.7941934785300897,-0.2671603999107737,3
-2.507843075430069,-0.1717984937625042,3
-0.9484731534858292,2.539951178218734,1
1.0831314365254223,0.1457323607818806,2
3.1447296969950784,0.5022607085481499,2
0.2899805773542756,-0.9852246426933264,0
-2.660183932175173,-0.3652817317275045,3
1.915275601591746,-0.5842421590926918,2
-1.5828857069134368,0.79963815344896,3
0.1629663375208045,1.5781344047076435,1
-3.299338679521673,0.1993674842204151,3
-1.0274394782537648,3.0848338205881096,1
-3.7162091438279177,0.1348268381262312,3
2.89271832252353,0.8307082838762033,2
-0.9671836448951204,-1.7475881380691027,0
2.785161976799153,0.4461276245369074,2
-0.1909831936516808,2.095166680709468,1
2.446602467526095,1.2536283565693151,2
-3.21733833220464,0.5400324269854812,3
1.7140140669969202,-0.7102389108815303,2
1.9189339754985129,-1.8342236024858816,2
-0.581790367670291,-2.004962744602824,0
3.143074630839593,-0.834102178643584,2
-1.535814497181018,0.852987308529167,3
1.309904738187904,-1.8174010988666505,0
-1.6934987114883868,1.2863982179574067,1
-2.806190717792958,0.8256988996381506,3
-3.145333370410061,-0.2502105499524081,3
2.3220178070690487,-0.7279585441371037,2
1.9657155778705309,-0.7648523389627813,2
2.493339939472526,-0.5780818242656452,2
-0.6392705176108167,-2.928822011712129,0
-0.2466319150745912,-2.1815240337782504,0
3.128244884841832,0.2521562450359149,2
-2.297736895167368,0.0702295750496047,3
-1.943517888564172,0.3909080125588717,3
-1.218480820333727,3.0787172676159065,1
1.696700999521092,-0.1035790302210811,2
-1.3843411480715166,-1.219737071380358,0
-0.8054092781456997,-1.9328333107796696,0
-1.0558719926259257,-2.66190583959518,0
-1.1989427278590226,1.899250182228248,1
3.2819013194987527,-0.7126532541237264,2
2.962770900422375,0.047484174022635,2
-0.0422060558965336,1.9577235779575255,1
-0.1437762198035552,1.61732724014693,1
-1.0658494075428937,2.6273942917744333,1
-1.0849420800713965,-0.9887534290921394,0
-1.4116027326335818,1.8656764588817003,1
-0.8014333008496878,-2.795877952257729,0
-0.98241461374666,0.5620063244764472,3
2.2669403930477774,0.7757142406773131,2
-2.148157193080012,0.1589757113883268,3
2.554088586043829,0.0246784730897409,2
1.6460556695615698,1.0175081625564095,2
-3.4612857465733926,0.2302026371725616,3
-0.745269229830026,-3.571168154271125,0
-1.8084300331839085,-2.4296435451873624,0
-0.7356861515260581,2.724136438043653,1
-1.7787258162363733,-2.2115954587508893,0
-2.0689793412761697,0.2487136110261945,3
0.0504327952790376,-0.3289600854977009,0
2.8885486854613336,0.9002145788994211,2
2.9814064990070515,0.1236984952321323,2
1.2033613243020505,0.2692873354534139,2
2.0795343832624504,-0.8693026235906028,2
-2.2785553629214963,1.0871753383082206,3
1.5450681727815114,-0.2594054259172084,2
-2.062261501304516,0.2563274176075232,3
-3.1205113552665886,0.0178340263085532,3
2.932847696951299,-1.0180137540937837,2
2.2418075916481435,0.7498863646160324,2
-1.1883993498661485,-1.0950719209868094,0
-1.6077629936207218,1.2939519806166673,1
-1.4792546171127563,2.424929209110545,1
-0.956338039741284,-2.029725879492435,0
2.6332387984639647,-0.3849086905679573,2
1.0973644031087284,-1.7285285327975726,0
0.8048644642960612,0.1530529095198995,2
1.691843721619105,-1.0044420224684838,2
-1.0730849697235758,3.349448565170765,1
0.9254643392689808,2.442327706193907,1
1.302713387471861,0.74136600931697,2
3.2836664543738787,-0.0907069019188145,2
-2.1700712544070986,-1.81060972471649,0
1.578550406384336,-2.202785580088516,0
-1.829125539185476,-1.9701057468044587,0
3.967556313364185,0.7115980985788809,2
3.235851968900469,0.6211014694506479,2
-2.169863060374931,0.7465005678248415,3
-1.5777679079803502,-2.0817754723866897,0
1.5182842797116889,-0.7491231728090498,2
1.103126905946263,-1.0673681351670965,2
2.9267228090483064,0.0869143630239228,2
