PC1,PC2
3.278293981951164,0.10861484175221986
-2.5492008042534855,0.010507249758649287
3.2713779079957312,-0.17224346649413982
-2.204675243383932,0.6219015589627589
3.1222169929463663,0.48102083075529084
-1.9904501085040738,0.33771638451138214
-0.46421270698791617,2.423750916540393
-0.06671655824793803,-2.7027460048227394
-2.7491725155857214,0.08992789545977663
2.201979697525066,0.1790227311309608
3.874824971667804,0.08085857069006518
-1.5715204030579524,-2.291942850406459
-2.0514894976875993,-0.3435895654027404
-1.0994678987597508,-1.0036809749238154
-1.6179340946903225,1.2684239386145528
-1.5964966570857881,1.9534362331653135
0.11072904580298772,2.1310558229572916
-1.8394689693873607,1.7309135784438812
-1.7683145146136883,1.735215880956512
1.2984554407203244,-2.173011428813496
-0.6245870559807756,-3.190784526993026
1.195151231047885,-0.6974413450027189
-3.1800675577274533,-0.31765295509844926
0.7074691969922674,-0.9478855873471577
-2.1804145547750875,0.42847897656814377
-1.8954403330009826,1.573757454792615
-1.0062183130628624,-2.7002208433138106
-1.4285919190630785,1.4273180328915402
-0.8389209099875412,-1.6813449089279273
1.1904849090079992,-0.03722848441445409
-0.18240365229214214,1.2674851882813687
1.5904674344013445,0.3738159880369086
3.423676312718541,-0.5886250818993842
-2.7330889496455586,0.1872991827094447
2.432996568158497,0.7535238763914924
-0.36692462638642365,1.976542917165394
0.35537454029514975,1.7962043269990795
-2.411322340682937,-1.0574765898776266
-2.518098227320695,0.7829396261977373
-0.8122433472134125,-0.7085129193960376
-1.5743413550473027,0.8901052713314445
1.930615412643498,1.3099377114747792
-2.18510501822726,-0.49502555285482347
1.827694623448083,0.03103736330413964
0.18657114258642224,2.217013073809948
-2.5101805212575012,1.524239579763002
2.1973172057799344,0.7408345451547168
-2.277753739467815,0.31815754465523577
-2.7939767843838403,-0.49219444076151275
-3.6691428852644896,0.05227863862926901
-2.4248435741689436,-0.06638348825053865
-2.0634030057353643,1.683021069051648
-0.9388722360787854,2.2295573757409115
1.9225922649972609,0.2719768796097208
-2.1374808427113257,0.6211743237245752
0.41436202968330305,0.04503400341461005
1.321866924897094,0.4677659649700282
1.4757027581259483,-1.122741084388436
1.9615139264942187,0.02559263443688258
2.5691011219712845,0.8084931442473556
-1.8262606123782716,1.6616203999905146
-0.8561124533170308,-2.1903349830939156
-3.050490655931409,-0.5576402482411911
-0.9051877243428078,1.9497513742782449
-1.4698240241664173,-1.3842796974235225
-0.9029168867696605,-2.539064023513094
-0.21009389090285036,-2.828175942103867
-1.3370377905997295,-3.000615236876728
1.4217188649446095,0.4936837888008004
1.236720188969608,0.5968520688681047
-1.090037871179375,2.9192609194762973
1.0057701220540511,0.359514829386064
2.508155259711303,0.8244332358446556
1.5185039149674804,0.10040009046512309
-0.9650295956793775,-2.3185937539130346
0.9370894824464673,-0.0043485406552921215
1.4274334720466109,-0.47829190824073853
-0.9133796296133279,2.175866028677825
-0.870861888058542,-1.4283746551371481
-1.9262139540926575,1.0226454561779987
2.0580106920394448,0.854289657467972
-1.060955576349891,0.7790530877614543
2.8893573797260586,-0.02177868327604249
2.382488536447942,0.34932593730988
-2.362803762657075,-0.08429853613785239
-0.9020490986722199,-1.973935519351747
3.5006225371603894,0.8527291274338106
-0.9760506910551026,-0.876850531562598
-1.1897212772465584,-1.976280288058698
2.660245647439366,-0.7068766591519616
-0.8317700608731817,-1.3914930068766795
2.65831077530861,-0.15895341081800715
-1.2455370167550541,-2.6311823973586956
1.8283035691794494,-0.38319160657334606
-1.041284277530477,1.77689950545434
-0.8447294433813455,-2.2530357358785946
-1.726824297875869,-0.2009030028807547
3.8334846142415997,0.04469303222501053
-2.230245915766087,0.45278474070942676
-2.856701611939213,0.7615466324083761
2.4510960661131396,1.2582462304596898
-1.6480615467306068,1.0062511496765034
-2.924519573980182,-0.41486824758855095
0.8334485390512769,-1.888010087875926
-1.4015323007197549,2.846229451175203
-0.8208804350843603,-1.5972387555917917
1.0447721105285954,0.6928787532677372
4.040949491897176,0.5009962549785884
-0.753817128512796,-3.2330518522329568
1.673980415655913,1.416184120046222
-2.416497729075666,0.3528726111079761
0.714088574345644,-0.8200833656952591
-2.012078644383198,1.8342751841177756
1.0810500261626745,-2.3632029117180933
2.936809433941801,-0.46493201035086024
2.266204365957929,-1.3264014051175914
0.894981843731726,-0.9806397155741732
-1.1060483842448021,1.931163620556573
2.84303449779403,-0.2721606182728738
0.5982594974154298,1.45935748862645
2.658042311893109,1.17551111393881
-2.093571959238763,1.9672920683135071
-0.013817538123364717,2.295961138412924
0.30939646121194636,-0.6494010876909835
1.09277657692834,-1.3602386245015667
0.25446795092781926,1.6818397012464317
1.0445516889273523,-1.405736967370508
1.067083350024736,0.715807034095527
-1.768403259550988,-2.275170713188887
0.5323660363272611,-0.8299833936293145
1.2341825160871687,0.8875275073678272
-2.9659350312409676,-0.34495009091062045
1.8609151398051744,-0.14275867326059694
0.9958921186053122,-0.9588749078337616
-2.204309069256874,0.09533479017059986
-2.689835014618404,-0.7610091808914919
-3.6129343622585366,0.12366728160256239
-1.8458426645244361,0.19554747077792492
-2.307285959511886,1.0506855287079246
-1.394016279670792,2.8557753085389934
1.3357587452612527,1.0686085654834956
2.150876628492629,1.9062694107142277
1.3692667789442066,-1.5614480469015002
1.4452110903921764,-0.25185424324111366
1.1505214316653558,-2.0276196956548445
-1.1815474644766677,-1.5979014972033225
-1.2230874640178033,1.2074231321427458
-0.32811978893510513,1.939740008428551
-1.8069293376901907,0.9325595733549483
-2.632576117813767,0.6375449277481761
-2.5195261888542593,-0.5679860568020824
2.471612216732243,-0.5970897584356503
-1.4016547473024241,1.3111029408823136
2.7106518840215537,-0.1903805038953273
1.9761094705252082,-0.8833932607181488
-1.4341026920266429,1.1919247421011527
-1.8793972642830035,0.46358048365238164
0.3741727623846472,2.123572522196995
-1.932164160185629,0.881940459560163
-2.0603001964558483,0.7191989880516708
-0.9389104972698846,-2.3418919688156463
-2.900291551827428,0.9427033779333306
-1.324604119293511,-2.4081767536710372
-1.1617065753133367,3.1508244159821728
2.8183464056845104,0.255857566254733
0.40031134753216485,1.3157919449021616
-1.4596280660581615,-1.9603683460362613
-1.6302387113013999,1.4388784777195411
-0.7835574912386261,2.104230033767542
-1.9424948366073171,1.922651347453513
3.337047525380199,0.6837052459724193
-2.080155995045802,-0.6821421799235728
-2.7652807410537465,1.200244969345748
2.1689328918442814,1.6315417459987063
3.0965091603913373,0.1736611224613503
-0.9885459061826973,-2.6139743481476883
1.948142986055628,-0.5532330351832208
2.7118356215753647,-1.1405741817863626
2.0966833711196315,0.36278501102821176
2.0016909414784934,0.28654136574607697
1.970785679619131,-1.7888624852483173
2.5368601552598036,-1.2936469259872916
-0.9641166192130811,2.434014224723719
0.9358079473587146,-2.2154562132640425
0.607712299157456,-1.608213113614278
-2.8198488635701056,0.8083521265792194
-2.1481220035866078,-0.7591728989222574
-0.7614188081444795,2.046278976160399
-1.723964161388686,1.3326527486572792
2.1317119109450933,-0.3448267958788009
-1.1429704697408751,-0.6784077338077475
-0.015256991656183707,1.7629872363993846
-0.6617141506190274,2.4954982849234546
-2.960501504411146,-0.7467054517688526
-2.541893667742839,0.8387864894397433
2.2129353409997674,1.0134989142698392
0.7436654602752191,-1.7630518389977392
0.7602842147273974,-1.4737984637407813
1.4601744415878422,-1.087052937771265
-0.7443903821576174,2.3904938539217593
2.601011793837873,-0.9627175699125692
0.8466187117416359,2.7398123662784073
-0.9460881509010092,-0.5527760516697018
0.7211354945365134,-0.2262749684334087
2.0081042695608455,-0.85320738788592
-1.5416989676215564,-1.0881634972664473
0.813297777449142,-1.6973564030337798
-3.018883436244324,0.14690838797485967
-1.3586605714838367,1.359831303002817
1.0675262813302262,-2.375033808797359
0.9714777213198594,-0.5555758449512471
-0.778138997361074,-1.5533152574252058
-2.076682082997638,0.3758052593108519
-0.5855196703695618,2.2696828315613664
0.8963548560262926,-0.7696791708267092
-2.043126492446121,0.7410107589097942
2.365918116105788,-0.23251831959344585
1.4717550929998011,-1.3592323833643718
-1.3228868160314622,-1.8198453696280033
-0.9907076673308604,-2.6866517575641313
-1.158850720212687,0.6681015477176777
3.5980508072202437,0.6631537596852942
3.514007850228214,0.8506605644372186
3.632276613333552,0.679137283888307
-0.7931612549651565,-2.697153625157866
-0.23725776352139896,-1.2907586646164517
2.29189380771908,0.5080744754214362
-1.437687703664027,0.9642013936274721
1.7255567564979812,-0.8366748434792155
-1.2382733958005487,2.408404112358875
-1.3277201424995686,-2.352173505423108
-1.0814634804571885,-2.969155781078821
2.0659814182371603,-0.5154971565443024
0.20290164100872193,-0.0955789207631393
0.7349352545955259,-1.488183106552307
-3.3681196058907847,0.025942345599677934
-2.451928679766737,1.1814423710383142
1.9066095031745571,0.9919845992970309
1.4744761398165607,-0.5073491336687701
1.7924703662329153,0.5814055282716527
-3.56293002243406,-0.22148011865211686
3.4461490287704706,0.5302664323020706
-2.1144290034292235,0.19720227132768767
-2.0966494504244846,-0.7008353878060077
-1.6572915758408624,0.7153086819343811
-2.889820401660753,1.0420711392640158
-1.786297562958893,1.181222669113259
-2.1060896158782048,0.20665389329071646
-0.4781484208727112,2.492120302345651
-1.0628514675709246,1.9860266394914767
